id,country,poor
99550,A,0.7592247036751681
20599,A,0.0038784196251344266
13064,A,0.9696232396746396
83903,A,0.981477071833908
267,A,0.006881668932910677
5099,A,0.01785667257005724
94293,A,0.6139896286251741
43440,A,0.024044319575746525
79924,A,0.45894012217440583
28022,A,0.0013891410052183902
19153,A,0.9794839841271733
89102,A,0.811565278149091
74201,A,0.9900474021713258
39368,A,0.9972772057030641
64715,A,0.13451012601877246
76056,A,0.8586183690322094
59038,A,0.534998793969535
10603,A,0.0013739261317663664
4394,A,0.03908113992498187
90778,A,0.004062655366803878
45553,A,0.004048269548576391
80626,A,0.5064293037286042
12006,A,0.03967198030081514
14782,A,0.8674833277053751
36195,A,0.9531725089637367
85390,A,0.001873915534549014
14226,A,0.752287578787066
41527,A,0.05819250527605156
16298,A,0.30505281424509534
87820,A,0.835776634411098
61775,A,0.002155960027477462
40699,A,0.00098992320124721
58585,A,0.48048774284166074
14182,A,0.007171585215463687
42925,A,0.9982796419327189
17082,A,0.004024256808869037
18658,A,0.26264664150590467
85652,A,0.9943290350563959
47217,A,0.19410917297319388
46276,A,0.9557196783626984
2790,A,0.9945201735710935
15092,A,0.23532532911020798
31265,A,0.9968766252245244
32918,A,0.2642329473952155
4541,A,0.9830363544215108
38735,A,0.19440334991931504
33090,A,0.754404305950391
48050,A,0.9901665006344084
44967,A,0.002561755860208753
3040,A,0.9746340528266296
56213,A,0.0208313876952636
5972,A,0.738269746171337
54455,A,0.40604839208100324
32152,A,0.8118281515061346
35683,A,0.9940957122684416
77965,A,0.4253547732881239
18953,A,0.0005849377748274997
31986,A,0.5753209449938875
67307,A,0.21075054330860749
65513,A,0.8629211946842178
83002,A,0.035992172806234415
73191,A,0.021958947274885877
47610,A,0.13022333663283492
36287,A,0.9959499225240218
15441,A,0.004176299808249893
54606,A,0.9979230094646615
87717,A,0.9263582850730604
48016,A,0.955332140941502
43687,A,0.9453571064967268
20254,A,0.0005524835340729944
92560,A,0.019150595538532923
67644,A,0.9795485067568217
92049,A,0.0013714329573697114
49663,A,0.07940876904406549
80185,A,0.02238905955825166
40978,A,0.5021723822595863
72440,A,0.9282577465502048
4581,A,0.9645626547851018
16550,A,0.05227387461150925
59055,A,0.8919127182475988
230,A,0.972963239938716
32651,A,0.9412078168199363
39672,A,0.983986768119782
25033,A,0.9976786965188451
40852,A,0.18840284845864755
90454,A,0.05454789436783729
57240,A,0.010673960520076879
53808,A,0.29550843707996
98736,A,0.9657941612974186
45793,A,0.9921618913518874
44325,A,0.5018061038321895
55668,A,0.6412869806400684
6867,A,0.7110953010041119
92211,A,0.020357195653775823
15534,A,0.9798102509593882
38075,A,0.02816272617244302
38486,A,0.6237054118282729
82940,A,0.6317062443087685
2808,A,0.048650297433529326
65990,A,0.029293166221128798
50799,A,0.013709315965112425
41402,A,0.9082931352745869
16082,A,0.02206368694985428
51668,A,0.2808616670880494
10187,A,0.9916700308689128
89254,A,0.09313751334177547
84081,A,0.558151941067713
27662,A,0.005476975592378499
89691,A,0.0025035086943245564
35283,A,0.012004457855880892
93585,A,0.1384327224787074
75940,A,0.9962539058508184
60736,A,0.9946777746917507
44728,A,0.14394429696260652
25250,A,0.6466620311948291
12561,A,0.45726732064130315
18141,A,0.02486835779827906
49237,A,0.9863015716340622
62814,A,0.6732667553300955
89485,A,0.48703416242295583
99253,A,0.02307379630943231
2860,A,0.9908234387283124
221,A,0.457291208627385
21839,A,0.992986005645629
63078,A,0.6731669242569809
80390,A,0.001045139950537154
28555,A,0.26968469134344797
41895,A,0.976594140309112
58770,A,0.12239113185579711
2745,A,0.04708613055658872
81567,A,0.9022848132068917
52424,A,0.8862051723672513
45535,A,0.8660768556302667
60435,A,0.00242502668974568
35089,A,0.6839103189890297
75394,A,0.7311093328514497
24842,A,0.07854532115581178
78661,A,0.9928955559371575
20838,A,0.9064376610351514
81858,A,0.3454192688031999
66337,A,0.42771827213222985
64128,A,0.9875453839235646
60246,A,0.6402742493522681
44024,A,0.06837333050412846
23893,A,0.23140622667039817
20791,A,0.07822577896739062
12106,A,0.0011647195528153528
52677,A,0.7424379831851515
33382,A,0.027705003833751136
86132,A,0.8454707026258543
57663,A,0.9604094462655015
21909,A,0.8304939291992733
33550,A,0.9855211843094809
43840,A,0.05929507501956556
59195,A,0.008277629617662345
93862,A,0.13116241278645668
43382,A,0.9617054159138988
19492,A,0.6248935045111592
56194,A,0.5953367512555687
33131,A,0.005489285817738672
35960,A,0.9969098000216785
43806,A,0.9876338852153491
98436,A,0.6493554678992057
63199,A,0.9838550581713648
98745,A,0.9880135780543833
22871,A,0.9959647089724563
46012,A,0.3115279885154593
86923,A,0.978692698956635
71002,A,0.9794770858015174
74023,A,0.8502547906729166
56632,A,0.9813576521741666
63818,A,0.9957112881355883
4807,A,0.7341184893011831
75680,A,0.03420163161287381
76354,A,0.20871023406862704
5708,A,0.4781845277093188
88848,A,0.02290863209794996
3537,A,0.021487359069903615
59144,A,0.12190515185849402
33007,A,0.00520577404101974
63009,A,0.23363806266422463
28498,A,0.2069977606799726
19959,A,0.5183342873624881
60754,A,0.0012419149437216592
48802,A,0.06463871272958961
41462,A,0.8125744643157375
42117,A,0.4730344717123535
65165,A,0.22250924114651754
11941,A,0.007900454742668737
48456,A,0.9643128610573317
4535,A,0.7361633318241625
1366,A,0.9478891459478943
47976,A,0.9499707807813256
19330,A,0.014509022967118878
38309,A,0.14224181923893042
70381,A,0.025283220338612772
17411,A,0.0399961334810955
56764,A,0.0005577260223603977
38456,A,0.0008023853172046639
34162,A,0.017361390042928106
86516,A,0.06186482848057763
62070,A,0.059679825071779956
12036,A,0.0025157533383929967
46627,A,0.045693542796203176
29274,A,0.1766655839148457
3553,A,0.21963527521906548
98243,A,0.5245547073929056
93942,A,0.6081417074987627
8464,A,0.35568633373052677
91342,A,0.8267294992647374
72497,A,0.012683050943512644
50899,A,0.8089299741266185
6303,A,0.978348338288432
67040,A,0.8633429594676398
84312,A,0.5962838879796886
81357,A,0.037581745071951715
61559,A,0.5414382528901792
86906,A,0.5804598944669588
68513,A,0.0021523870463827977
3456,A,0.9956846351770163
725,A,0.995746149566435
37259,A,0.0010345713418792985
22907,A,0.9714883429832888
48090,A,0.0026592125410838446
13968,A,0.9910466431737339
51455,A,0.2141995817984169
72520,A,0.9976423129614854
22304,A,0.9939774021386535
8949,A,0.0545677921452394
86971,A,0.030800802357822406
32642,A,0.9509160887912553
22234,A,0.9750469929526678
39697,A,0.847806966795661
932,A,0.9915075703200735
49038,A,0.34440449364921005
45469,A,0.0016152806040734906
30820,A,0.09264708280334763
50972,A,0.346151601838154
13406,A,0.8832825261861721
63282,A,0.8669505241705048
60316,A,0.027272867949594888
94567,A,0.08958371139835834
85843,A,0.10599713041698686
60578,A,0.10127281303641178
50428,A,0.8534850117663602
36829,A,0.9602479534546491
78344,A,0.003206376658632013
22196,A,0.06803476531179528
46503,A,0.0019343429857952223
49357,A,0.9956975131944688
37964,A,0.0005674686048633088
15078,A,0.10032877556061562
45286,A,0.9920772170360317
70158,A,0.7149738458295389
10848,A,0.992214049746211
18261,A,0.46870395032550355
91873,A,0.8237460996099907
56498,A,0.992957601011487
30711,A,0.2691735306381178
33118,A,0.8246907197926164
8112,A,0.8044548430120306
41498,A,0.8398716626139084
60533,A,0.0080894701770645
40373,A,0.2895355101045697
36545,A,0.9976553673431259
12864,A,0.9001411936380099
66967,A,0.7516084913193393
41519,A,0.001146882717774841
31048,A,0.0634709003353674
69800,A,0.000957759053955146
5038,A,0.8797775437943243
35416,A,0.0031578085727729543
70186,A,0.009299079874960333
56784,A,0.9893022351772076
57397,A,0.9815592713121288
75381,A,0.8302365281309132
43423,A,0.3846928439910839
34121,A,0.9864051923338393
12622,A,0.10912528951087994
36067,A,0.8684176361794845
43968,A,0.0018776700190645912
80775,A,0.13466823170675535
74444,A,0.20078617865575726
52855,A,0.418804529273143
46637,A,0.09831849875590525
51796,A,0.004338961876287521
11709,A,0.0020171949264981295
56937,A,0.00220653223412639
23476,A,0.23525873201662514
15941,A,0.06400864844848425
24879,A,0.9950196739362897
76743,A,0.9934915508908377
11975,A,0.13044029897628154
38705,A,0.9756117681008017
91424,A,0.8606318781169346
42455,A,0.9802228805369977
34359,A,0.9537803628426905
89646,A,0.0060516519853402746
56352,A,0.05291770486244122
42540,A,0.005399549724896816
59884,A,0.941576789035979
75512,A,0.030590736906173848
86932,A,0.8464135309721925
82092,A,0.8811582221871632
40854,A,0.7892369437381219
56876,A,0.9117476824215748
27885,A,0.9571925926372453
76810,A,0.050697900217767225
2206,A,0.8410469655483602
5025,A,0.9868717197822898
20337,A,0.8427161885828935
73862,A,0.7714117542113865
34721,A,0.000539565687860858
14832,A,0.825788190135983
77530,A,0.011882772662408872
40693,A,0.005964470843110792
35141,A,0.032034300113000264
33981,A,0.9826065438295858
60567,A,0.025560637133257107
53640,A,0.05826840265280696
68099,A,0.9832776955519742
67540,A,0.22523945383490904
61577,A,0.9970691865811935
26950,A,0.9424433317389299
35235,A,0.6192353775136369
84826,A,0.8807537644201965
5530,A,0.9660547296203902
23912,A,0.7666622340521727
68906,A,0.0059082238795096454
66262,A,0.9744390858986055
12108,A,0.06657983021310832
68935,A,0.9488811649843113
18052,A,0.8907686397871746
85755,A,0.990477576968364
34857,A,0.7760805734699976
49754,A,0.9607065999106068
66753,A,0.7874444659091222
49910,A,0.004927918038240361
68303,A,0.010924791525151292
48597,A,0.002094477028263387
2323,A,0.2750230697538866
23840,A,0.1685862219072093
62539,A,0.9485974552570788
40286,A,0.009800251194243994
65245,A,0.9893512514303241
86958,A,0.0633780275711693
97558,A,0.6996500522048765
51019,A,0.0012768478547096943
50202,A,0.2718642493417307
31331,A,0.005767423735541825
88903,A,0.0008948383355579714
64566,A,0.4785801710727579
99292,A,0.9593423930154744
25300,A,0.21277380230089152
96830,A,0.9014748095343927
20270,A,0.7344642394652803
3397,A,0.9922558356288311
77127,A,0.0032315730499216785
37989,A,0.02273675140101828
73494,A,0.003209438664375707
65405,A,0.27953359319458004
92339,A,0.004200014298572109
52253,A,0.9835422954759642
4929,A,0.8340727951159369
49642,A,0.3596144441300893
65611,A,0.003906775563839058
4590,A,0.6290454815553924
39006,A,0.18958159271937894
3383,A,0.27801458195222084
17888,A,0.8348804594595253
33061,A,0.13192842343465566
82631,A,0.4562698105056384
70176,A,0.0005840828937860732
28260,A,0.025139709815346127
19346,A,0.600343643834937
57625,A,0.009510521820248998
92013,A,0.21644953329529434
11944,A,0.0270081679241641
11713,A,0.9759945727577068
17874,A,0.020068530152496357
43380,A,0.09258624162152887
19517,A,0.0010163354607393635
11065,A,0.005146872087624386
45484,A,0.01925322857538289
60440,A,0.0006948519844618287
61900,A,0.962849095790639
51020,A,0.7248832856289549
23505,A,0.1617960601514594
74652,A,0.9046068216055589
98980,A,0.387910453983888
8304,A,0.5255307394324729
66351,A,0.6406315822024741
53502,A,0.0011566248376499743
49622,A,0.0469568037649052
6029,A,0.014696687198076786
86410,A,0.7154629289102796
47718,A,0.7431356903526213
83885,A,0.9140116354252223
47022,A,0.003072044500626338
88325,A,0.7779194805482235
16873,A,0.031642592018719266
3054,A,0.9919876439098385
21354,A,0.7155359728144935
1563,A,0.9880188027892187
16083,A,0.0015406761358517742
67473,A,0.4901708074722636
92298,A,0.06401393341331685
85790,A,0.979604339642972
39085,A,0.9117382372033578
42613,A,0.002748736489953245
46333,A,0.2575327263296347
56915,A,0.9919011320889478
93443,A,0.528305138722212
85028,A,0.9775981992455641
77790,A,0.3249257523317545
66189,A,0.9797485183091037
17245,A,0.6618821419729632
86944,A,0.06900259230931102
75630,A,0.6814822148202974
44929,A,0.017805056279616042
66894,A,0.019658187957900235
37321,A,0.8025053310566695
7714,A,0.9888100231755075
35011,A,0.5743049265607001
4311,A,0.08092478370702569
7821,A,0.21703521394349962
8842,A,0.009072972183607936
83036,A,0.0006260421478582311
73180,A,0.694166665907599
65848,A,0.10700803339848863
12542,A,0.0034715977233574944
3414,A,0.7169279853041557
18706,A,0.26837819111667044
23120,A,0.9908020890300872
4539,A,0.965467745246128
98487,A,0.11269040536185208
7800,A,0.9651296613611484
59644,A,0.9353167641200884
20989,A,0.0039026688036885486
17544,A,0.6460316293599495
93730,A,0.007063954312742035
74202,A,0.8324281063226842
76238,A,0.9222629569008877
78173,A,0.9494373978706712
2565,A,0.9809133515253446
87587,A,0.9824897722788231
93887,A,0.6361155443768591
73793,A,0.9035977293718165
54423,A,0.9954342746288095
58847,A,0.034596129596584785
44563,A,0.00595916241624468
46263,A,0.797668662040208
60169,A,0.004766286964355384
75335,A,0.9881485022018115
32383,A,0.9954167713611882
60434,A,0.04810708731250154
16109,A,0.0394433666848248
59377,A,0.052316426821667664
49738,A,0.8302053342280455
70468,A,0.00465120905013566
80658,A,0.0010012781961472
51377,A,0.9930620557431358
44620,A,0.3520145616718146
81925,A,0.9965232884375315
29112,A,0.5789653071427443
3639,A,0.3972189445410881
93231,A,0.9630073939536061
82461,A,0.9861980682659451
77867,A,0.6613904152008901
59318,A,0.042601991031138375
79732,A,0.03847871991331468
14802,A,0.8940016100327088
54352,A,0.9948801982032117
96374,A,0.4062384832008705
89410,A,0.9825507925996823
85151,A,0.03883922455581377
11625,A,0.281499174478751
63602,A,0.010615310262404523
50632,A,0.9500773979392709
42552,A,0.9679956953927306
67693,A,0.1395269773144352
94489,A,0.9322099606575185
99758,A,0.08166596445032652
69231,A,0.9233953767617562
95851,A,0.01033430437183145
17911,A,0.7199098442806727
73503,A,0.9202034243556072
60143,A,0.6932134975840458
52985,A,0.0018142973500440706
12165,A,0.002212821682253831
98870,A,0.02729286274831408
52939,A,0.0026866539572636973
35998,A,0.3910804394823274
58521,A,0.002813678267629831
71004,A,0.0016375181791963612
12666,A,0.9622870284312828
29726,A,0.9793068990458069
36415,A,0.0006343549677464448
52294,A,0.07691652560426057
62509,A,0.16239083953303218
58156,A,0.005465619106442472
29103,A,0.989362236154677
71134,A,0.15226367139665592
45311,A,0.8190039915380432
84266,A,0.7406896131265741
48796,A,0.9293684493548705
45987,A,0.011469502684921742
22203,A,0.8922267022253665
61825,A,0.09594704522455216
8704,A,0.031027130060592455
71171,A,0.023045549611868794
1100,A,0.04123918533066698
